Student ID,Student Name,Midterm Mark,Final Mark,Other Mark,Total Mark
22127183,Le Quoc Cuong,7.6,10,9.4,9.1
22127235,Nguyen Thi Ha,6.6,9.3,8,8.2
22127279,Pham Van Long,8.3,8.6,7.4,8.3
22127184,Tran Thi Nga,9.2,9,7.7,8.8
22127266,Hoang Van Son,9.2,8,7.9,8.4
22127194,Le Thi Uyen,7.7,9,6.8,8.2
22127174,Nguyen Van Anh,8.4,7.2,7.4,7.6
22127270,Pham Thi Dao,7.8,7,8.7,7.5
22127142,Tran Van Huy,9.6,8.3,8.6,8.8
22127287,Hoang Thi Ngoc,8.7,7.5,6.9,7.8
22127231,Le Van Quan,9.8,7.8,7.2,8.4
22127275,Nguyen Thi Trang,8.2,8.1,7.5,8
22127215,Pham Van Thinh,9.3,6.5,9.3,7.9
22127179,Tran Thi Cam,8,7.8,8.6,8
22127257,Hoang Van Hung,6.6,7.2,9.2,7.3
22127186,Le Thi Mai,9,7.6,8.3,8.2
22127161,Nguyen Van Cuong,8.6,8.2,6.5,8
22127258,Pham Thi Ha,8.1,9.1,7.8,8.5
22127251,Tran Van Minh,8.1,9.9,6.9,8.8
22127286,Hoang Thi Suong,8.3,7.8,9.8,8.3
22127230,Le Quoc Trung,10,7.9,8,8.6
22127143,Nguyen Thi Bao,9.3,9.3,9.4,9.3
22127220,Pham Van Duy,9.6,9.2,9,9.3
22127246,Tran Thi Hoa,8.5,8.1,8.9,8.4
22127227,Hoang Van Kiet,7.7,6.4,7.7,7.1
22127173,Le Thi Mai,9.1,9.6,7.2,9
22127232,Nguyen Van Quan,9.5,7.8,9.8,8.7
22127193,Pham Thi Thanh,9.3,6.9,7.5,7.8
22127147,Tran Van Vinh,9,8.7,8.7,8.8
22127153,Hoang Thi Binh,9.2,6.7,6.5,7.5
22127238,Le Quoc Dung,8.2,7.1,9.8,7.9
22127264,Nguyen Thi Hoai,9.2,8.7,7.4,8.7
22127148,Pham Van Loc,7.7,10,8.1,8.9
22127192,Tran Thi Ngoc,9,8.3,8.1,8.5
22127167,Hoang Van Son,8.8,8.1,6.9,8.1
22127260,Le Thi Trang,7.7,6.8,8.6,7.4
22127168,Nguyen Van Vinh,7.1,9.7,6.8,8.3
22127158,Pham Thi Bich,7.1,7.7,7.5,7.5
22127239,Tran Van Dinh,8.8,6.9,7.5,7.6
22127243,Hoang Thi Huong,6.9,8,7.7,7.6
22127138,Le Quoc Long,7.5,9,9.7,8.6
22127151,Nguyen Thi Nga,8.9,8.7,7.4,8.5
22127273,Pham Van Quyen,6.7,8.8,6.9,7.8
22127149,Tran Thi Thuy,6.4,9.9,8.3,8.5
22127299,Hoang Van An,7.4,7.3,7.1,7.3
22127139,Le Thi Cam,8,9.9,7.5,8.9
22127134,Nguyen Van Hieu,7.1,7.1,9.6,7.5
22127244,Pham Thi Huong,8,9.5,9.8,9
22127129,Tran Van Long,8.9,9.8,6.5,9
22127127,Hoang Thi Nga,8.6,9.3,9.2,9
