Student ID,Student Name,Midterm Mark,Final Mark,Other Mark,Total Mark
22127172,Tran Thi Bao,8.2,7.6,7.1,7.7
22127236,Hoang Van Duy,7.4,8.9,9.8,8.5
22127159,Le Thi Lan,9.1,7.5,9.2,8.3
22127293,Nguyen Van Minh,6.6,7.5,8.7,7.4
22127247,Pham Thi Quyen,8.1,9.9,8.1,9
22127156,Tran Van Tuan,8.3,9.9,6.9,8.9
22127267,Hoang Thi Yen,10,8.7,6.6,8.8
22127180,Le Quoc Chinh,8.3,6.6,8.9,7.5
22127199,Nguyen Thi Giang,8.7,8.1,8.7,8.4
22127160,Pham Van Nam,6.5,9.5,7.6,8.2
22127290,Tran Thi Quy,9,8,6.8,8.1
22127261,Hoang Van Sang,8.1,8.3,9.5,8.4
22127189,Le Thi Thanh,8.4,9.5,7.8,8.8
22127187,Nguyen Van Binh,8.8,9.8,6.9,9
22127176,Pham Thi Diem,6.8,9.8,9.4,8.7
22127165,Tran Van Loc,8.7,6.8,6.6,7.4
22127154,Hoang Thi Nhung,6.8,9.6,8.8,8.5
22127144,Le Quoc Gia,7.1,9,6.6,8
22127262,Nguyen Thi Linh,6.8,7.2,8.4,7.3
22127178,Pham Van Quang,9.3,6.5,9.8,8
22127263,Tran Thi Thao,9.9,7.4,7.8,8.3
22127212,Hoang Van Anh,8.7,8.1,8,8.3
22127249,Le Thi Dung,8.4,6.8,8,7.5
22127170,Nguyen Van Hieu,8.5,8.2,7.2,8.1
22127292,Pham Thi Huong,8,7,7.8,7.5
22127225,Tran Van Long,9.6,7.4,8.9,8.4
22127177,Hoang Thi Nga,6.4,8.1,7.2,7.4
22127271,Le Quoc Son,8.4,8.9,8.3,8.6
22127171,Nguyen Thi Trinh,8.5,9.7,6.7,8.8
22127195,Pham Van An,6.6,8.4,7.4,7.6
22127217,Tran Thi Dao,8,7.8,9.1,8.1
22127221,Hoang Van Hieu,8.9,9.3,8.5,9
22127296,Le Thi Lan,9.1,8.6,9.5,8.9
22127298,Nguyen Van Nam,8.9,8.9,9.4,9
22127272,Pham Thi Quyen,9.2,7.1,7.5,7.9
22127282,Tran Van Thuan,6.4,9.9,9.8,8.7
22127297,Hoang Thi Uyen,7.3,8,7.8,7.7
22127164,Le Quoc Anh,9,7.2,7.4,7.8
22127157,Nguyen Thi Dao,7.9,7.8,9.4,8.1
22127145,Pham Van Hieu,6.9,9.3,6.5,8
22127269,Tran Thi Lan,8.7,7.6,7.5,7.9
22127218,Hoang Van Minh,9.3,9.8,8.3,9.4
22127190,Le Thi Phuong,9.9,7.2,7.1,8.1
22127226,Nguyen Van Thanh,7.2,9.2,7.6,8.3
22127146,Pham Thi Trang,6.9,9.8,9.7,8.8
22127237,Tran Van Binh,6.5,6.6,6.4,6.5
22127133,Hoang Thi Ha,8.2,7,9.8,7.9
22127136,Le Quoc Hung,7.8,7.4,8.4,7.7
22127131,Nguyen Thi Lan,8.9,8.6,8,8.6
22127281,Pham Van Minh,9.4,8.2,6.6,8.3
