Student ID,Student Name,Midterm Mark,Final Mark,Other Mark,Total Mark
22127172,Tran Thi Bao,6.9,8.9,9.3,8.3
22127236,Hoang Van Duy,8.4,7.6,8.1,7.9
22127159,Le Thi Lan,8,9.8,6.6,8.7
22127293,Nguyen Van Minh,7.1,9.2,6.6,8.1
22127247,Pham Thi Quyen,7.5,7.2,7.9,7.4
22127156,Tran Van Tuan,6.5,7.8,6.8,7.2
22127267,Hoang Thi Yen,7.2,6.8,8.3,7.2
22127180,Le Quoc Chinh,9.7,7.8,9.8,8.8
22127199,Nguyen Thi Giang,9.3,6.5,9.9,8
22127160,Pham Van Nam,8.1,7.8,7.3,7.8
22127290,Tran Thi Quy,7.8,7.2,7.7,7.5
22127261,Hoang Van Sang,6.9,7.4,8.6,7.4
22127189,Le Thi Thanh,6.5,8.3,9.9,8
22127187,Nguyen Van Binh,8.5,6.7,8.2,7.5
22127176,Pham Thi Diem,6.5,8.7,6.8,7.6
22127165,Tran Van Loc,9.4,8.4,7.5,8.6
22127154,Hoang Thi Nhung,7.8,9.5,9.7,9
22127144,Le Quoc Gia,9.2,9.5,8.4,9.2
22127262,Nguyen Thi Linh,9.6,6.6,9.8,8.1
22127178,Pham Van Quang,7.2,9.3,7.7,8.3
22127263,Tran Thi Thao,7.7,9.9,6.5,8.6
22127212,Hoang Van Anh,9.6,7.5,7.2,8.2
22127249,Le Thi Dung,7.2,8.6,6.5,7.8
22127170,Nguyen Van Hieu,6.9,9.8,9.5,8.8
22127292,Pham Thi Huong,8,9.7,9.9,9.2
22127225,Tran Van Long,8,7.5,9,7.9
22127177,Hoang Thi Nga,9.5,7.9,9.3,8.7
22127271,Le Quoc Son,8.6,6.4,8.2,7.4
22127171,Nguyen Thi Trinh,9.6,9.2,6.9,8.9
22127195,Pham Van An,7.5,8.3,8.8,8.1
22127217,Tran Thi Dao,8.1,6.6,9.8,7.6
22127221,Hoang Van Hieu,9.3,8.3,6.8,8.4
22127296,Le Thi Lan,8.1,7.1,9.6,7.9
22127298,Nguyen Van Nam,7.1,8.6,7.6,7.9
22127272,Pham Thi Quyen,10,7,8.6,8.3
22127282,Tran Van Thuan,9.2,8,9.5,8.7
22127297,Hoang Thi Uyen,9.2,9.8,9.3,9.5
22127164,Le Quoc Anh,9.8,8.7,9.6,9.2
22127157,Nguyen Thi Dao,9.9,8.9,9.8,9.4
22127145,Pham Van Hieu,8.6,8.1,9.3,8.5
22127269,Tran Thi Lan,8.5,8.7,9.7,8.8
22127218,Hoang Van Minh,8.1,8.1,9.9,8.4
22127190,Le Thi Phuong,8.9,8.8,9.9,9
22127226,Nguyen Van Thanh,8.9,6.9,8.9,7.9
22127146,Pham Thi Trang,6.8,7.2,7.1,7.1
22127237,Tran Van Binh,7.1,8.2,7.3,7.7
22127133,Hoang Thi Ha,6.4,8.1,8.5,7.6
22127136,Le Quoc Hung,8.6,6.9,7.9,7.6
22127131,Nguyen Thi Lan,7.3,7.8,9.1,7.9
22127281,Pham Van Minh,8.9,6.8,8.9,7.9
